1450.4,1450.4,109.9401,64.5962,0.29,-999
1450.5,1450.5,109.8548,62.5459,0.2889,-999
1450.6,1450.6,109.6895,60.5174,0.2866,-999
1450.7,1450.7,108.3805,59.7367,0.2818,-999
1450.8,1450.8,106.932,62.9399,0.2787,-999
1450.9,1450.9,105.6399,66.7414,0.2809,-999
1451,1451,103.0973,69.6381,0.2896,-999
1451.1,1451.1,101.1495,69.39,0.3008,-999
1451.2,1451.2,100.0963,67.7702,0.309,-999
1451.3,1451.3,99.433,65.6542,0.3125,-999
1451.4,1451.4,99.2503,63.2828,0.3151,-999
1451.5,1451.5,99.7386,62.1665,0.323,-999
1451.6,1451.6,100.7846,60.6926,0.3348,-999
1451.7,1451.7,102.6029,56.9859,0.3468,-999
1451.8,1451.8,103.8484,56.0155,0.3511,-999
1451.9,1451.9,104.6995,55.6944,0.3473,-999
1452,1452,106.0034,55.9425,0.3392,-999
1452.1,1452.1,106.6463,57.1537,0.3348,-999
1452.2,1452.2,106.8748,58.2044,0.3344,-999
1452.3,1452.3,107.402,59.9848,0.3356,-999
1452.4,1452.4,107.7552,60.2767,0.3374,-999
1452.5,1452.5,107.8897,61.2836,0.3399,-999
1452.6,1452.6,108.0085,62.1592,0.3413,-999
1452.7,1452.7,108.0888,62.6407,0.3392,-999
1452.8,1452.8,107.9725,61.9986,0.3359,-999
1452.9,1452.9,107.8097,61.5609,0.3346,-999
1453,1453,107.0853,59.1457,0.3365,-999
1453.1,1453.1,106.4012,57.3362,0.3403,-999
1453.2,1453.2,105.8832,56.3365,0.3443,-999
1453.3,1453.3,105.0697,58.6641,0.3481,-999
1453.4,1453.4,104.6407,59.9191,0.3467,-999
1453.5,1453.5,104.7144,59.0946,0.3393,-999
1453.6,1453.6,105.1417,55.9498,0.3296,-999
1453.7,1453.7,105.5826,55.6653,0.3263,-999
1453.8,1453.8,106.269,56.7597,0.3292,-999
1453.9,1453.9,107.7715,59.6419,0.3327,-999
1454,1454,109.0212,60.284,0.3347,-999
1454.1,1454.1,109.9665,59.8243,0.3364,-999
1454.2,1454.2,112.0635,59.9629,0.3385,-999
1454.3,1454.3,113.5333,60.532,0.3409,-999
1454.4,1454.4,114.3836,60.7072,0.3439,-999
1454.5,1454.5,115.1281,60.1745,0.3491,-999
1454.6,1454.6,115.9789,59.0946,0.3534,-999
1454.7,1454.7,116.2784,59.8899,0.3537,-999
1454.8,1454.8,116.1016,59.5397,0.3495,-999
1454.9,1454.9,115.8074,59.8681,0.3425,-999
1455,1455,115.5348,60.8093,0.3372,-999
1455.1,1455.1,115.3254,62.254,0.3357,-999
1455.2,1455.2,114.9537,65.2018,0.3385,-999
1455.3,1455.3,114.803,65.355,0.343,-999
1455.4,1455.4,114.818,65.8658,0.3454,-999
1455.5,1455.5,114.8937,65.2675,0.3448,-999
1455.6,1455.6,114.8044,65.3186,0.3429,-999
1455.7,1455.7,114.7609,64.2022,0.3437,-999
1455.8,1455.8,115.0267,63.2391,0.3475,-999
1455.9,1455.9,115.1799,61.072,0.3519,-999
1456,1456,115.2298,61.2325,0.3539,-999
1456.1,1456.1,115.3637,61.7214,0.3539,-999
1456.2,1456.2,115.6985,63.2901,0.3535,-999
1456.3,1456.3,115.835,62.9107,0.3555,-999
1456.4,1456.4,115.8224,61.6119,0.3593,-999
1456.5,1456.5,115.7533,64.173,0.3601,-999
1456.6,1456.6,115.7694,67.1792,0.3543,-999
1456.7,1456.7,115.7986,69.4849,0.3454,-999
1456.8,1456.8,115.6981,67.4346,0.3414,-999
1456.9,1456.9,115.5915,63.7425,0.3427,-999
1457,1457,115.5905,61.2033,0.3454,-999
1457.1,1457.1,115.5085,62.8523,0.346,-999
1457.2,1457.2,115.4355,64.9975,0.346,-999
1457.3,1457.3,115.4403,67.3251,0.3452,-999
1457.4,1457.4,115.6868,67.4783,0.3446,-999
1457.5,1457.5,115.9085,65.9898,0.3436,-999
1457.6,1457.6,116.0111,66.5663,0.345,-999
1457.7,1457.7,116.0993,67.8724,0.3445,-999
1457.8,1457.8,116.3196,67.0406,0.3434,-999
1457.9,1457.9,116.6455,63.8155,0.3447,-999
1458,1458,116.8038,61.3565,0.3491,-999
1458.1,1458.1,116.6075,60.0724,0.3532,-999
1458.2,1458.2,116.6037,61.0063,0.3533,-999
1458.3,1458.3,116.6494,61.0501,0.3526,-999
1458.4,1458.4,116.3972,59.3719,0.3502,-999
1458.5,1458.5,116.2116,60.2037,0.3434,-999
1458.6,1458.6,116.2645,62.0643,0.336,-999
1458.7,1458.7,116.5782,64.3481,0.3349,-999
1458.8,1458.8,116.9266,64.8224,0.3408,-999
1458.9,1458.9,117.2927,64.7786,0.3463,-999
1459,1459,117.637,64.8078,0.3479,-999
1459.1,1459.1,117.7523,63.4725,0.3493,-999
1459.2,1459.2,117.6791,63.2099,0.3515,-999
1459.3,1459.3,117.4886,63.6258,0.3518,-999
1459.4,1459.4,116.7411,65.4645,0.3487,-999
1459.5,1459.5,116.2182,64.5962,0.3471,-999
1459.6,1459.6,115.8837,63.042,0.349,-999
1459.7,1459.7,115.4388,62.8815,0.3522,-999
1459.8,1459.8,114.9934,64.9319,0.3517,-999
1459.9,1459.9,114.7128,67.2522,0.346,-999
1460,1460,114.2071,66.2014,0.3371,-999
1460.1,1460.1,113.742,63.4798,0.3315,-999
1460.2,1460.2,113.0982,59.153,0.3323,-999
1460.3,1460.3,111.934,53.2136,0.3356,-999
1460.4,1460.4,110.9915,52.1118,0.3345,-999
1460.5,1460.5,110.4186,52.4767,0.3287,-999
1460.6,1460.6,108.7566,52.7758,0.3214,-999
1460.7,1460.7,106.963,53.7098,0.3143,-999
1460.8,1460.8,104.8605,55.6944,0.3062,-999
1460.9,1460.9,102.2822,58.5766,0.2988,-999
1461,1461,96.5815,60.211,0.2916,-999
1461.1,1461.1,91.616,58.2044,0.2811,-999
1461.2,1461.2,88.0274,55.2785,0.2691,-999
1461.3,1461.3,85.7823,52.5642,0.2611,-999
1461.4,1461.4,85.7883,54.4102,0.2656,-999
1461.5,1461.5,87.4028,57.4091,0.2793,-999
1461.6,1461.6,93.0834,63.5163,0.2965,-999
1461.7,1461.7,98.7998,63.0275,0.3138,-999
1461.8,1461.8,103.1144,60.8239,0.3279,-999
1461.9,1461.9,108.0615,57.9053,0.3384,-999
1462,1462,110.7835,59.35,0.3468,-999
1462.1,1462.1,111.5729,61.6557,0.355,-999
1462.2,1462.2,110.9076,62.8304,0.3598,-999
1462.3,1462.3,108.867,59.153,0.3571,-999
1462.4,1462.4,106.52,57.161,0.3497,-999
1462.5,1462.5,104.3777,57.11,0.3427,-999
1462.6,1462.6,101.3108,61.5317,0.3379,-999
1462.7,1462.7,99.0886,63.5163,0.334,-999
1462.8,1462.8,97.6773,63.0712,0.3303,-999
1462.9,1462.9,96.3157,61.2033,0.3266,-999
1463,1463,95.3697,60.0286,0.3256,-999
1463.1,1463.1,94.7922,60.138,0.3286,-999
1463.2,1463.2,94.1175,59.3792,0.3327,-999
1463.3,1463.3,93.8215,59.2843,0.3321,-999
1463.4,1463.4,94.2875,59.3208,0.3285,-999
1463.5,1463.5,95.9341,58.3358,0.3279,-999
1463.6,1463.6,97.5533,58.3066,0.3314,-999
1463.7,1463.7,98.8557,58.9852,0.3351,-999
1463.8,1463.8,100.5517,59.1676,0.3357,-999
1463.9,1463.9,101.0602,57.1975,0.3334,-999
1464,1464,100.459,55.5923,0.3295,-999
1464.1,1464.1,99.4076,55.4682,0.3267,-999
1464.2,1464.2,97.0472,53.5274,0.3288,-999
1464.3,1464.3,94.88,52.7904,0.3308,-999
1464.4,1464.4,93.2475,53.0458,0.3291,-999
1464.5,1464.5,91.9156,57.4967,0.3238,-999
1464.6,1464.6,91.7351,59.3865,0.3181,-999
1464.7,1464.7,92.2886,60.999,0.3119,-999
1464.8,1464.8,94.1603,61.7141,0.3067,-999
